i,j,weight
3456,2662,1
3456,2670,2
3456,2691,1
3456,2751,1
3456,2802,1
3456,2826,1
3456,2841,6
3456,2859,3
3456,2933,1
3456,3056,1
3456,3069,1
3456,3083,1
3456,3096,2
3456,3125,1
3456,3134,1
3456,3139,1
3456,3161,2
3456,3165,1
3456,3218,3
3456,3220,1
3456,3247,2
3456,3248,1
3456,3267,1
3456,3282,4
3456,3289,1
3456,3293,3
3456,3332,1
3456,3340,1
3456,3373,1
3456,3388,1
3456,3453,1
3456,3455,1
3456,3497,1
3456,3498,5
3456,3500,1
3456,3503,1
3456,3511,1
3456,3522,1
3456,3531,1
3456,3552,1
3456,3553,1
3456,3590,1
3456,3642,2
3456,3661,1
3456,3663,1
3456,3675,1
3456,3733,1
3456,3764,1
3456,3782,1
3456,3806,1
3456,3812,1
3456,3846,2
3456,3847,1
3456,3876,3
3456,3898,1
3456,3948,2
3456,3949,1
3456,3957,2
3456,4009,1
3456,4016,1
3456,4046,1
3456,4049,1
3456,4060,1
3456,4113,1
3456,4171,1
3456,4180,1
3456,4238,2
3456,4255,3
3456,4261,1
3456,4289,1
3456,4321,1
3456,4348,4
3456,4349,1
3456,4467,1
3456,4471,1
3456,4553,1
3456,4558,1
3456,4582,2
3456,4598,1
3456,4603,1
3456,4656,1
3456,4679,1
3456,4766,1
3456,4783,1
3456,4809,1
3456,4810,2
3456,4822,1
3456,4900,1
3456,4904,2
3456,4932,1
3456,4966,1
3456,4968,1
3456,5018,1
3456,5023,2
3456,5042,2
3456,5049,1
3456,5072,1
3456,5074,1
3456,5104,4
3456,5129,1
3456,5138,1
3456,5158,1
3456,5169,1
3456,5179,2
3456,5192,2
3456,5211,1
3456,5216,1
3456,5230,3
3456,5231,1
3456,5326,1
3456,5383,1
3456,5388,1
3456,5413,1
3456,5421,2
3456,5434,1
3456,5524,1
3456,5553,1
3456,5582,1
3456,5585,1
3456,5587,1
3456,5599,1
3456,5619,1
3456,5648,1
3456,5650,1
3456,5679,2
3456,5684,2
3456,5692,1
3456,5701,1
3456,5708,1
3456,5717,2
3456,5734,1
3456,5750,2
3456,5771,1
3456,5844,1
3456,5852,1
3456,5876,1
3456,5892,1
3456,5893,1
3456,5904,1
3456,5946,1
3456,5967,3
3456,5999,1
3456,6002,1
3456,6017,1
3456,6065,2
3456,6083,1
3456,6084,1
3456,6092,1
3456,6107,1
3456,6129,1
3456,6174,1
3456,6178,1
3456,6191,1
3456,6194,1
3456,6230,1
3456,6335,4
3456,6359,1
3456,6412,1
3456,6433,1
3456,6438,3
3456,6454,1
3456,6456,2
3456,6458,1
3456,6492,2
3456,6541,1
3457,1379,1
3458,15,1
3459,24,2
3459,138,1
3459,254,1
3459,340,1
3459,429,1
3459,519,1
3459,635,1
3459,776,1
3459,879,1
3459,893,2
3459,1006,2
3459,1038,1
3459,1049,1
3459,1176,1
3459,1193,1
3459,1231,1
3459,1281,1
3459,1342,1
3459,1362,1
3459,1363,1
3459,1489,1
3459,1576,1
3459,1619,1
3459,1664,1
3459,1696,1
3459,1762,1
3459,1793,1
3459,1800,1
3459,1855,1
3459,2104,1
3459,2176,1
3459,2216,2
3459,2262,2
3459,2317,1
3459,2318,1
3459,2389,2
3459,2479,2
3459,2480,1
3459,2567,1
3459,2628,1
3459,2636,2
3459,2735,1
3459,2777,1
3459,2896,1
3459,2978,1
3459,3114,1
3459,3222,1
3459,3258,2
3459,3316,2
3459,3353,1
3459,3400,1
3459,3426,2
3459,3435,1
3459,3465,1
3459,3478,1
3459,3587,2
3459,3652,2
3459,3729,3
3459,3732,1
3459,3819,1
3459,3868,1
3459,3922,1
3459,3951,1
3459,4024,1
3459,4148,1
3459,4376,1
3459,4509,1
3459,4678,3
3459,4750,1
3459,4826,1
3459,4850,1
3459,4872,2
3459,4898,1
3459,4918,1
3459,5221,1
3459,5416,1
3459,5564,1
3459,5637,1
3459,5868,1
3459,5966,3
3459,6035,2
3459,6112,1
3459,6124,2
3459,6243,2
3459,6275,1
3459,6511,1
3461,1006,2
3461,1431,1
3461,2442,1
3461,2507,1
3461,2539,1
3461,2867,1
3461,3208,1
3461,3366,1
3461,3701,1
3461,3919,1
3461,4056,1
3461,4201,1
3461,4212,1
3461,5427,1
3461,5780,2
3461,6227,2
3462,1262,1
3462,2056,1
3462,2190,1
3462,2574,1
3462,2683,1
3462,3402,1
3462,3458,1
3462,4852,1
3462,4886,1
3463,683,1
3463,2442,1
3463,2782,1
3463,2878,1
3463,4023,1
3464,2614,1
3464,3447,1
3464,3963,1
3465,22,1
3465,55,1
3465,117,1
3465,130,1
3465,282,1
3465,694,1
3465,878,1
3465,894,1
3465,942,1
3465,963,1
3465,1175,1
3465,1191,1
3465,1489,1
3465,1542,1
3465,1674,1
3465,1828,1
3465,2310,1
3465,2334,1
3465,2502,2
3465,2697,1
3465,2824,1
3465,3683,1
3465,4375,1
3465,4376,1
3465,4575,1
3465,4815,1
3465,4958,1
3465,6051,1
3465,6054,1
3465,6311,1
3465,6323,1
3466,993,1
3466,997,2
3466,1033,1
3466,1155,1
3466,1556,1
3466,1843,1
3466,1913,1
3466,2753,1
3466,4641,1
3466,5348,1
3466,5414,1
3466,5575,1
3466,5918,1
3466,6317,1
3466,6503,1
3469,385,4
3469,419,1
3469,668,1
3469,889,1
3469,906,1
3469,973,1
3469,990,1
3469,1695,1
3469,1729,1
3469,1972,1
3469,2733,1
3469,2984,1
3469,3348,2
3469,4094,1
3469,4105,1
3469,4317,2
3469,4614,1
3469,4623,1
3469,5154,1
3469,5170,1
3469,5624,1
3469,6012,1
3469,6071,1
3470,355,1
3470,503,1
3470,910,1
3470,954,1
3470,1025,1
3470,1234,1
3470,1282,1
3470,1314,8
3470,1426,1
3470,2172,1
3470,2311,1
3470,2368,1
3470,4582,1
3470,4945,1
3470,4972,1
3470,5074,2
3470,5278,1
3470,5551,1
3470,5960,1
3470,6075,1
3470,6165,1
3470,6186,1
3470,6189,2
3471,478,1
3471,498,1
3471,749,1
3471,782,1
3471,1753,1
3471,2324,1
3471,2411,1
3471,2563,1
3471,3334,1
3471,4050,1
3471,4250,1
3471,5532,1
3471,5904,1
3471,6006,1
3472,1396,1
3472,1644,1
3472,1877,1
3472,3019,1
3472,3150,1
3472,4445,1
3472,4516,1
3472,5357,1
3472,5718,1
3472,5878,2
3472,6041,1
3472,6238,1
3473,2598,1
3474,5227,1
3475,7,1
3475,256,1
3475,297,1
3475,299,1
3475,345,1
3475,354,1
3475,370,1
3475,478,1
3475,509,1
3475,597,1
3475,646,1
3475,712,1
3475,766,1
3475,954,1
3475,976,1
3475,1073,1
3475,1274,1
3475,1389,4
3475,1538,1
3475,1626,1
3475,1669,1
3475,1717,1
3475,1949,1
3475,2030,1
3475,2054,3
3475,2134,1
3475,2223,1
3475,2367,1
3475,2413,1
3475,2730,1
3475,2794,1
3475,2805,2
3475,2841,2
3475,2872,1
3475,2894,1
3475,2933,1
3475,3219,2
3475,3282,1
3475,3349,1
3475,3630,1
3475,3659,1
3475,3903,1
3475,3910,1
3475,3921,1
3475,4091,1
3475,4110,1
3475,4289,2
3475,4321,1
3475,4414,1
3475,4551,2
3475,4620,1
3475,4803,1
3475,4831,1
3475,4883,1
3475,4972,3
3475,5139,1
3475,5211,1
3475,5252,1
3475,5329,2
3475,5390,1
3475,5522,1
3475,5684,1
3475,5748,1
3475,5937,1
3475,6194,1
3475,6437,1
3475,6505,1
3477,1090,1
3477,1252,1
3477,3008,1
3477,4171,1
3477,4560,1
3478,8,3
3478,36,1
3478,55,1
3478,82,1
3478,219,1
3478,418,1
3478,465,3
3478,528,1
3478,536,1
3478,544,2
3478,600,2
3478,631,1
3478,694,1
3478,701,1
3478,838,1
3478,909,1
3478,1027,1
3478,1206,1
3478,1213,1
3478,1285,2
3478,1638,1
3478,1798,1
3478,2262,1
3478,2318,1
3478,2430,1
3478,2442,1
3478,2479,2
3478,2629,1
3478,2630,1
3478,2640,1
3478,2697,1
3478,2765,1
3478,2788,1
3478,2929,1
3478,2947,1
3478,2956,1
3478,3163,1
3478,3431,1
3478,3437,1
3478,3452,1
3478,3577,1
3478,4011,1
3478,4107,1
3478,4152,1
3478,4156,1
3478,4295,1
3478,4297,1
3478,4588,1
3478,4655,1
3478,4677,1
3478,5221,1
3478,5224,2
3478,5248,1
3478,5438,1
3478,5457,1
3478,5561,2
3478,5564,1
3478,5601,1
3478,5614,1
3478,5616,1
3478,5659,1
3478,5693,1
3478,5861,1
3478,5910,1
3478,6059,1
3478,6313,1
3478,6359,1
3478,6457,1
3478,6543,1
3479,603,1
3479,652,1
3479,987,1
3479,2046,1
3479,2166,1
3479,2722,1
3479,3281,1
3479,3307,1
3479,3618,1
3479,3742,1
3479,3752,1
3479,3830,1
3479,3963,1
3479,4298,1
3479,4325,1
3479,4672,1
3479,4721,1
3479,4748,1
3479,4750,1
3479,4939,1
3479,5091,1
3479,5646,3
3479,5819,1
3479,6043,2
3479,6288,1
3479,6489,2
3481,19,1
3481,850,1
3481,1074,1
3481,2192,2
3481,3630,1
3481,4293,1
3481,4716,1
3481,5430,2
3481,5492,1
3482,2937,1
3482,4490,1
3482,4703,1
3484,3509,1
3485,58,1
3485,3130,1
3486,4393,1
3486,4482,1
3486,5188,1
3487,110,1
3488,21,1
3488,75,1
3488,1227,1
3488,2432,1
3488,3858,1
3488,4279,1
3488,4359,1
3488,6450,1
3489,499,1
3489,2598,1
3489,4752,1
3489,4809,1
3489,4843,1
3489,4861,1
3489,5051,1
3489,5092,1
3489,5722,1
3489,6430,1
3490,981,1
3490,991,1
3490,1091,1
3490,1218,1
3490,2725,1
3490,3226,1
3490,5707,1
3490,5722,2
3490,5956,2
3490,6177,1
3490,6207,1
3491,5680,1
3492,6015,1
3493,1902,1
3493,2401,1
3493,3378,2
3493,3404,2
3493,5580,1
3493,6512,1
3494,722,1
3494,2218,1
3494,2296,1
3494,2799,2
3494,4799,1
3494,4869,1
3494,6176,1
3494,6207,1
3494,6468,1
3495,33,1
3495,761,1
3495,887,1
3495,984,1
3495,1892,1
3495,2004,1
3495,2287,1
3495,2428,1
3495,2708,2
3495,3146,1
3495,3292,1
3495,3392,1
3495,3629,1
3495,4521,1
3495,4527,1
3495,4790,1
3495,5078,1
3495,5590,1
3495,5604,1
3495,6309,1
3496,154,1
3496,199,1
3496,1780,1
3496,2076,2
3496,2267,1
3496,3938,1
3496,4955,1
3496,5900,2
3496,6004,1
3496,6220,1
3497,141,1
3497,256,1
3497,534,1
3497,886,1
3497,1207,1
3497,1504,1
3497,2378,1
3497,2651,1
3497,2755,2
3497,2982,1
3497,3820,1
3497,4766,1
3497,5437,1
3497,5447,1
3497,5782,1
3497,5993,1
3498,156,1
3498,1772,1
3498,1896,1
3498,2400,1
3498,2991,1
3500,141,1
3500,403,1
3500,698,1
3500,818,1
3500,1964,1
3500,1982,1
3500,2273,1
3500,2961,1
3500,3044,1
3500,3133,1
3500,4415,1
3500,4711,1
3500,4913,1
3500,4921,1
3500,6009,1
3502,160,1
3502,256,1
3502,555,1
3502,1652,1
3502,1906,1
3502,1982,2
3502,2413,1
3502,2533,2
3502,2549,1
3502,2563,1
3502,2627,1
3502,2772,1
3502,2908,1
3502,2961,2
3502,3145,1
3502,3451,1
3502,4286,1
3502,4558,1
3502,5284,2
3502,5961,1
3502,5983,1
3502,6092,1
3502,6121,1
3502,6194,1
3502,6473,1
3503,40,1
3503,232,1
3503,354,2
3503,363,1
3503,414,2
3503,503,1
3503,723,1
3503,769,1
3503,921,1
3503,1112,1
3503,1156,1
3503,1959,1
3503,2017,1
3503,2102,1
3503,2403,1
3503,3315,1
3503,3497,1
3503,3975,1
3503,4473,1
3503,4716,1
3503,4990,1
3503,5057,1
3503,5160,1
3503,5474,1
3503,6080,1
3503,6175,1
3504,4074,1
3504,5131,1
3504,6097,1
3505,644,1
3505,1541,1
3505,1683,1
3505,2422,1
3505,2429,4
3505,2502,1
3505,3465,1
3505,4373,1
3505,6061,1
3505,6365,1
3505,6502,1
3506,2047,1
3506,3736,1
3506,4201,1
3506,4914,1
3506,5012,1
3506,5427,1
3507,3805,1
3508,39,2
3508,85,1
3508,254,1
3508,360,1
3508,437,2
3508,533,3
3508,536,1
3508,842,1
3508,915,1
3508,1042,2
3508,1176,1
3508,1194,1
3508,1285,2
3508,1674,2
3508,1841,1
3508,1892,1
3508,2124,1
3508,2256,1
3508,2422,1
3508,2425,1
3508,2479,1
3508,2480,2
3508,2492,1
3508,2630,1
3508,2654,1
3508,2682,1
3508,2747,1
3508,2956,1
3508,2973,2
3508,2978,1
3508,3041,1
3508,3163,1
3508,3196,1
3508,3367,1
3508,3399,1
3508,3437,1
3508,3438,1
3508,3465,3
3508,3638,1
3508,3855,3
3508,3868,1
3508,3933,1
3508,4156,4
3508,4216,1
3508,4230,1
3508,4243,1
3508,4284,3
3508,4302,1
3508,4375,2
3508,4410,1
3508,4428,3
3508,4438,1
3508,4607,1
3508,4665,1
3508,4707,1
3508,4788,1
3508,4958,1
3508,5024,1
3508,5105,1
3508,5430,1
3508,5561,1
3508,5610,1
3508,5616,2
3508,5620,1
3508,5654,1
3508,5744,3
3508,5931,1
3508,5933,1
3508,5945,1
3508,5990,1
3508,6053,1
3508,6297,1
3508,6309,1
3508,6311,1
3508,6372,1
3508,6383,1
3508,6547,1
3509,230,1
3509,831,1
3509,2130,1
3509,2502,1
3509,2530,1
3509,2682,1
3509,2855,1
3509,2966,1
3509,3452,1
3509,3770,1
3509,4198,2
3509,5393,1
3509,5787,1
3509,5910,1
3510,361,1
3510,1401,1
3510,1404,1
3510,1449,1
3510,1733,1
3510,1835,1
3510,2080,1
3510,2467,1
3510,3006,1
3510,3586,1
3510,5079,1
3510,5101,1
3510,5262,1
3510,6230,1
3511,141,1
3511,171,1
3511,248,1
3511,314,1
3511,354,3
3511,404,1
3511,443,2
3511,501,1
3511,616,1
3511,690,1
3511,723,1
3511,749,1
3511,787,1
3511,793,3
3511,1039,3
3511,1218,1
3511,1284,2
3511,1297,1
3511,1630,1
3511,1794,1
3511,1829,1
3511,1835,1
3511,1949,1
3511,1952,1
3511,1982,1
3511,2161,1
3511,2301,2
3511,2350,1
3511,2361,1
3511,2380,2
3511,2501,1
3511,2503,1
3511,2553,7
3511,2627,2
3511,2755,1
3511,2772,1
3511,2773,1
3511,2836,1
3511,2932,1
3511,3023,1
3511,3043,1
3511,3056,1
3511,3074,1
3511,3164,1
3511,3248,3
3511,3454,1
3511,3489,1
3511,3491,2
3511,3494,1
3511,3702,3
3511,3714,1
3511,3737,1
3511,3747,1
3511,3750,1
3511,3846,1
3511,4015,2
3511,4064,1
3511,4074,1
3511,4119,1
3511,4239,1
3511,4353,1
3511,4416,1
3511,4554,1
3511,4558,1
3511,4767,1
3511,4795,1
3511,4899,1
3511,5079,1
3511,5097,1
3511,5361,2
3511,5366,2
3511,5374,1
3511,5400,1
3511,5524,1
3511,5619,2
3511,5626,1
3511,5640,1
3511,5684,1
3511,5706,2
3511,5722,2
3511,5759,1
3511,5777,1
3511,5870,1
3511,5873,1
3511,5951,1
3511,6009,1
3511,6064,1
3511,6083,1
3511,6084,1
3511,6085,1
3511,6088,1
3511,6177,2
3511,6179,1
3511,6291,1
3511,6452,1
3511,6455,1
3512,8,1
3512,309,1
3512,862,1
3512,1037,1
3512,1078,1
3512,1420,1
3512,1756,1
3512,1908,1
3512,2077,1
3512,2192,1
3512,2479,1
3512,2800,1
3512,3089,1
3512,3241,1
3512,3276,1
3512,3600,3
3512,3630,1
3512,3659,1
3512,3922,1
3512,4376,1
3512,4802,1
3512,4898,1
3512,5932,1
3512,6067,1
3512,6275,3
3512,6327,2
3512,6477,1
3513,3828,3
3513,3924,1
3513,4748,1
3514,1746,2
3514,5810,1
3515,54,1
3515,1576,1
3515,2307,1
3515,2465,1
3515,2509,2
3515,2847,1
3515,3240,3
3515,5432,1
3515,5862,1
3515,6263,1
3515,6311,1
3516,644,1
3516,743,1
3516,967,1
3516,1756,1
3516,2135,1
3516,2216,1
3516,2746,1
3516,3042,1
3516,4945,1
3516,5288,1
3516,6318,1
3516,6320,1
3517,1712,1
3517,2234,1
3517,5794,1
3517,6489,1
3519,1456,1
3519,1697,1
3519,4347,1
3520,1094,2
3520,1446,1
3520,1557,1
3520,2018,1
3520,2169,2
3520,2411,1
3520,3611,1
3520,3839,1
3520,4245,1
3520,4595,1
3520,5238,1
3520,6537,1
3521,377,1
3521,380,2
3521,589,1
3521,1617,1
3521,5150,1
3521,6453,2
3522,141,1
3522,297,2
3522,354,1
3522,478,1
3522,498,1
3522,611,1
3522,616,1
3522,698,1
3522,723,1
3522,727,1
3522,781,1
3522,1039,1
3522,1099,1
3522,1225,1
3522,1326,1
3522,1459,1
3522,1540,1
3522,1673,1
3522,1699,1
3522,1865,1
3522,1932,1
3522,1972,1
3522,1982,1
3522,1988,1
3522,2018,1
3522,2328,1
3522,2390,1
3522,2410,1
3522,2676,1
3522,2716,1
3522,2815,1
3522,3373,2
3522,3404,1
3522,3500,1
3522,3542,1
3522,3611,1
3522,3678,1
3522,3684,1
3522,3823,1
3522,3879,1
3522,3980,1
3522,4049,2
3522,4209,1
3522,4339,1
3522,4523,1
3522,4595,1
3522,4711,1
3522,4809,2
3522,5016,1
3522,5293,1
3522,5388,1
3522,5467,1
3522,5532,1
3522,5775,1
3522,5786,1
3522,5946,1
3522,6235,1
3522,6339,1
3522,6384,1
3522,6391,1
3522,6452,1
3522,6461,1
3522,6537,2
3523,353,1
3523,1054,1
3523,1428,1
3523,1432,1
3523,1635,1
3523,4498,1
3523,6119,1
3523,6417,1
3525,11,1
3525,512,1
3525,740,1
3525,1077,1
3525,1414,1
3525,2527,1
3525,2721,1
3525,2770,1
3525,3319,1
3525,3339,1
3525,3385,1
3525,3437,1
3525,3868,1
3525,4259,1
3525,5181,2
3525,5797,1
3525,5976,1
3526,397,1
3526,477,7
3526,977,1
3526,1030,1
3526,1595,1
3526,1605,1
3526,1684,1
3526,1799,2
3526,1805,1
3526,1915,3
3526,2551,1
3526,2622,1
3526,2718,1
3526,2769,1
3526,3177,2
3526,3604,1
3526,3637,1
3526,3830,1
3526,3850,1
3526,3992,1
3526,4259,1
3526,4357,1
3526,4624,1
3526,4748,1
3526,4846,1
3526,4944,1
3526,5391,1
3526,5716,1
3526,5828,1
3526,5833,1
3526,6449,1
3527,74,1
3527,230,1
3527,801,1
3527,1615,1
3527,2294,1
3527,2502,2
3527,3157,1
3527,3307,1
3527,4698,1
3528,1029,1
3528,3031,1
3529,666,1
3529,763,1
3529,864,1
3529,1220,1
3529,1261,1
3529,1368,1
3529,1666,1
3529,2647,2
3529,3705,1
3529,4372,2
3529,4934,1
3529,5147,1
3529,5707,1
3529,6212,1
3530,70,1
3530,239,1
3530,391,1
3530,412,2
3530,415,1
3530,431,1
3530,530,1
3530,867,1
3530,952,1
3530,1235,1
3530,1389,1
3530,1467,1
3530,1531,2
3530,1651,1
3530,1808,2
3530,2206,1
3530,3195,2
3530,3219,1
3530,3554,1
3530,3903,1
3530,3948,1
3530,4009,1
3530,4091,1
3530,4169,2
3530,4751,1
3530,4876,1
3530,5502,1
3530,5504,1
3530,5717,1
3530,5734,1
3530,5792,1
3530,5906,1
3530,5974,1
3530,6189,1
3530,6248,1
3530,6492,2
3531,69,1
3531,153,1
3531,1169,1
3531,1558,1
3531,2329,1
3531,3060,1
3531,3236,1
3531,3567,1
3531,3711,1
3531,3733,1
3531,3845,1
3531,4619,1
3531,5901,1
3531,6080,1
3532,220,1
3532,632,1
3532,1195,1
3532,2051,1
3532,2837,1
3532,2981,1
3532,3703,1
3532,4679,1
3532,5215,1
3533,1968,1
3533,1988,1
3533,2283,1
3533,2359,1
3533,4416,1
3533,4779,2
3533,5057,1
3533,5573,2
3533,5784,1
3534,3662,1
3534,4560,1
3535,70,1
3535,242,1
3535,256,1
3535,272,1
3535,354,1
3535,509,1
3535,580,1
3535,699,1
3535,766,1
3535,781,1
3535,807,1
3535,928,1
3535,976,1
3535,992,1
3535,1113,1
3535,1274,1
3535,1326,1
3535,1381,2
3535,1388,1
3535,1389,1
3535,1626,5
3535,1688,1
3535,1698,1
3535,1808,4
3535,1990,1
3535,2057,2
3535,2273,1
3535,2324,1
3535,2407,1
3535,2408,2
3535,2413,1
3535,2434,1
3535,2435,4
3535,2662,1
3535,2772,1
3535,2841,1
3535,3003,1
3535,3096,1
3535,3251,1
3535,3299,1
3535,3334,1
3535,3469,1
3535,3530,1
3535,3590,1
3535,3793,1
3535,3843,1
3535,3910,1
3535,4046,1
3535,4157,1
3535,4348,4
3535,4349,1
3535,4407,1
3535,4436,1
3535,4576,1
3535,4711,1
3535,4798,1
3535,4831,1
3535,4877,2
3535,4995,1
3535,5018,1
3535,5074,1
3535,5231,1
3535,5236,1
3535,5383,1
3535,5399,1
3535,5436,1
3535,5497,1
3535,5585,1
3535,5602,1
3535,5766,1
3535,5876,1
3535,5960,1
3535,6074,1
3535,6157,3
3535,6341,1
3535,6404,1
3535,6505,1
3536,148,4
3536,226,1
3536,293,1
3536,468,3
3536,503,1
3536,747,1
3536,887,1
3536,956,7
3536,1426,1
3536,1503,2
3536,1713,1
3536,1756,1
3536,1808,1
3536,2093,1
3536,2855,1
3536,3256,1
3536,3265,1
3536,3301,3
3536,3481,1
3536,3580,1
3536,3933,3
3536,4349,1
3536,4457,1
3536,4492,1
3536,4696,1
3536,4716,1
3536,4796,2
3536,5693,2
3536,6256,1
3536,6275,1
3536,6350,1
3536,6444,1
3537,224,1
3537,650,1
3537,2915,1
3538,844,1
3538,3242,1
3538,4530,1
3538,4777,1
3540,4288,1
3541,220,1
3541,259,1
3541,327,2
3541,723,1
3541,734,1
3541,882,1
3541,1078,1
3541,1239,1
3541,1547,1
3541,1626,2
3541,1669,1
3541,1758,1
3541,1925,1
3541,2003,1
3541,2293,1
3541,2360,1
3541,2584,1
3541,2772,1
3541,3010,1
3541,3169,1
3541,3336,1
3541,3591,1
3541,3823,1
3541,3873,2
3541,4051,1
3541,4066,1
3541,4971,1
3541,5132,1
3541,5686,1
3541,5963,1
3541,6305,1
3541,6342,1
3541,6464,1
3542,1458,1
3542,1769,2
3542,4121,1
3542,4615,1
3542,4783,2
3544,1195,1
3544,1563,1
3544,1744,1
3545,110,1
3545,869,1
3546,1643,1
3547,448,1
3547,1523,1
3547,1567,1
3547,1668,1
3547,1898,1
3547,1950,1
3547,2990,1
3547,3019,1
3547,3324,1
3547,4516,1
3547,4959,1
3547,5165,1
3547,5226,1
3547,5913,1
3548,147,1
3548,536,1
3548,747,1
3548,828,1
3548,1764,1
3548,1958,1
3548,2388,1
3548,2817,1
3548,2923,1
3548,3042,1
3548,3154,1
3548,3194,1
3548,3346,1
3548,3437,1
3548,3565,1
3548,3853,1
3548,4027,1
3548,4373,2
3548,4427,1
3548,4716,1
3548,5155,1
3548,5610,1
3548,6011,1
3548,6298,1
3548,6338,1
3549,219,1
3549,304,1
3549,1250,1
3549,2778,1
3549,3416,1
3549,3431,2
3549,4750,1
3550,1053,1
3550,1074,2
3550,1479,2
3550,1489,1
3550,1828,1
3550,1837,1
3550,2800,1
3550,3512,1
3550,3684,1
3551,1255,1
3552,301,1
3552,1538,3
3552,3139,1
3552,3489,1
3552,5524,1
3552,5713,1
3552,6504,1
3553,201,1
3553,272,1
3553,345,1
3553,355,2
3553,412,1
3553,973,2
3553,1364,1
3553,1399,1
3553,2202,1
3553,2275,1
3553,2410,1
3553,2413,1
3553,2970,1
3553,3087,1
3553,3475,1
3553,3879,1
3553,3883,1
3553,4169,1
3553,4407,2
3553,5789,1
3553,6135,1
3553,6301,1
3553,6341,1
3554,78,1
3554,737,1
3554,888,2
3554,1214,1
3554,1430,1
3554,1581,1
3554,1601,1
3554,1626,1
3554,2227,1
3554,2334,2
3554,2841,2
3554,2872,1
3554,3219,1
3554,3241,1
3554,3600,1
3554,3842,1
3554,3846,1
3554,3917,1
3554,4271,1
3554,4443,1
3554,4781,1
3554,4802,3
3554,4839,1
3554,5105,1
3554,5973,1
3554,6248,1
3554,6250,1
3555,171,1
3555,244,1
3555,818,1
3555,1057,1
3555,1124,1
3555,1686,1
3555,2105,1
3555,2536,1
3555,3171,2
3555,3691,1
3555,3873,1
3555,4119,1
3555,4194,1
3555,4318,1
3555,4400,1
3555,4637,1
3555,4763,1
3555,5059,1
3555,5323,1
3555,5582,1
3555,5749,1
3555,6037,1
3555,6080,1
3555,6468,2
3555,6469,1
3555,6504,1
3555,6517,1
3556,330,1
3556,683,1
3556,705,1
3556,801,2
3556,1375,1
3556,2152,2
3556,2502,1
3556,2931,1
3556,3330,1
3556,4216,1
3556,4428,1
3556,4480,1
3556,4612,2
3556,5012,1
3557,340,2
3557,1632,1
3557,3479,1
3557,4244,1
3557,4325,1
3557,5885,1
3558,1443,1
3558,2199,1
3558,2493,1
3558,2797,1
3558,3642,1
3558,3812,1
3558,4801,1
3558,4812,1
3559,54,1
3559,795,1
3559,1821,1
3559,3437,1
3559,3448,1
3559,6323,1
3560,240,1
3560,316,1
3560,1078,2
3560,1251,1
3560,1424,1
3560,2334,4
3560,2630,1
3560,2639,1
3560,2748,1
3560,2842,1
3560,3506,1
3560,3635,1
3560,4167,1
3560,4323,1
3560,4512,1
3560,6280,1
3561,114,1
3561,173,2
3561,241,2
3561,256,1
3561,357,1
3561,607,1
3561,615,1
3561,798,1
3561,815,1
3561,859,1
3561,1284,1
3561,1387,1
3561,1435,3
3561,1455,1
3561,1566,2
3561,1697,1
3561,2012,1
3561,2460,1
3561,2501,1
3561,2757,1
3561,2892,1
3561,2959,2
3561,3454,1
3561,3586,1
3561,3749,1
3561,3885,1
3561,4032,2
3561,4115,1
3561,4680,1
3561,4799,1
3561,4835,1
3561,4861,1
3561,4897,1
3561,4899,1
3561,4933,1
3561,5063,1
3561,5389,1
3561,5603,1
3561,5913,1
3561,6032,1
3561,6064,1
3561,6102,1
3561,6409,2
3561,6436,1
3562,887,1
3562,1277,1
3562,1299,1
3562,1345,1
3562,1809,1
3562,2426,1
3562,2429,1
3562,2580,1
3562,2650,1
3562,3394,1
3562,3397,1
3562,5422,2
3562,6069,1
3563,413,1
3563,666,2
3563,1666,1
3563,1673,1
3563,2121,1
3563,2183,1
3563,2401,1
3563,2786,1
3563,3598,1
3563,3714,1
3563,3937,1
3563,3965,1
3563,4143,1
3563,4272,1
3563,4303,1
3563,4622,1
3563,5059,1
3563,5065,1
3563,6029,1
3563,6334,2
3563,6396,1
3564,4137,1
3565,328,1
3565,879,1
3565,1193,1
3565,1713,1
3565,1846,1
3565,2347,1
3565,2479,1
3565,2885,1
3565,3154,1
3565,3516,1
3565,3911,1
3565,3922,2
3565,4230,1
3565,5178,1
3566,3171,1
3566,3407,1
3566,4159,1
3567,125,1
3567,764,1
3567,1036,1
3567,1451,1
3567,1635,1
3567,2076,3
3567,2261,1
3567,2264,1
3567,2512,1
3567,3246,1
3567,4017,1
3567,4473,1
3567,4762,1
3567,4921,1
3567,5102,1
3567,5441,1
3567,6221,1
3567,6390,1
3568,265,1
3568,888,1
3568,893,1
3568,967,2
3568,1042,1
3568,1310,1
3568,1324,1
3568,1410,1
3568,1561,1
3568,1590,1
3568,1638,1
3568,1722,1
3568,2464,3
3568,2479,1
3568,2682,1
3568,2696,1
3568,3041,1
3568,3114,3
3568,3212,2
3568,3258,1
3568,3683,1
3568,3857,1
3568,4438,1
3568,4458,1
3568,4644,1
3568,4717,1
3568,4939,1
3568,4960,1
3568,5174,1
3568,5393,1
3568,5430,1
3568,5439,1
3568,5448,1
3568,5641,1
3568,5973,1
3568,6049,1
3568,6260,1
3568,6271,1
3568,6502,4
3568,6532,1
3568,6543,2
3573,404,2
3573,615,1
3573,625,1
3573,739,1
3573,857,1
3573,874,1
