id,x_soma,y_soma,z_soma,x_cm,y_cm,z_cm,degree,presynaptic_degree,postsynaptic_degree,weighted_presynaptic_degree,weighted_postsynaptic_degree,pca_1_x,pca_1_y,pca_1_z,pca_1_evr,linear_span_pca_1,n_mesh_vertices
32369950874,2731424.0,1716176.0,84480.0,2855685.3471966507,1679339.1205363714,100733.67535314211,13,3,10,4,12,0.9604531625571244,-0.2780373249886139,-0.0149989482029206,0.8842859202104313,889102.426042953,735690
40812642322,2505344.0,1706936.0,135168.0,2577781.435964152,1651458.1867924635,129475.39799578291,6,1,5,1,6,0.8960442344817332,-0.4434983757534974,-0.0203450376272618,0.9125097905621288,687785.6296921109,432037
36330415163,2897968.0,512736.0,67584.0,2901484.720491126,516672.5844838981,72500.73372339274,0,0,0,0,0,-0.1179679693882164,-0.9930165482051214,-0.0013012260398058,0.4833460786351976,64715.204468568205,89411
30694807455,2243776.0,1394096.0,118272.0,2295976.354500053,1334912.775843012,116195.56379649598,3,2,1,3,1,0.7304543832874237,-0.6789652867030409,0.0737735276941966,0.8987722481920847,582774.634570826,384613
38886173478,1406960.0,1098776.0,173184.0,1397857.7046495425,1130965.0887002898,142196.79843518877,1,0,1,0,1,-0.6636809091482156,0.7461363542276384,-0.0529923742824016,0.6830552356126764,315675.36088955373,311190
28774556689,2793264.0,768712.0,173184.0,2782874.852160359,811899.8134829791,123765.92235568538,12,9,3,11,3,-0.3949865767786495,-0.9182589279074024,0.0280382860216586,0.6744691535367631,431963.3735434839,778909
28861170726,2635664.0,869872.0,147840.0,2650355.1245532967,833853.668841949,123706.89428883568,20,13,8,15,9,0.6649175268512116,-0.7467595725950509,0.0153239428256909,0.7972325008879269,837304.6669417594,2056922
41868047014,660552.0,1800248.0,101376.0,693821.1430708715,1806108.385773605,108688.8614379802,1,1,0,1,0,0.977231119793966,0.1625477262311117,0.1363729269441946,0.9662995071546168,652534.2404990051,4224888
30958677366,2838680.0,1121360.0,130944.0,2813118.6990526905,1150325.7719339554,120279.8971669728,38,0,38,0,54,-0.6964918860175221,0.711369391675849,-0.0940884759069245,0.8215173451340921,543895.6613484559,492462
1725634048,2301936.0,717488.0,16896.0,2306043.3704711883,720763.1175603557,57012.1887496485,7,4,3,10,3,0.5482528750562434,-0.8226142773876072,-0.150746594092961,0.6867018538254478,539353.437025659,696780
3213885824,3135736.0,1104568.0,21120.0,3131281.011894367,1093446.1209111486,22922.225154901196,2,1,1,1,1,-0.2774434049714411,-0.9590573747558392,0.0568692268655906,0.5062584130399577,128041.90594970598,129657
65358062779,3013400.0,1122552.0,147840.0,3041201.8678602525,1090414.118489602,153295.8661112691,0,0,0,0,0,0.651917946537054,-0.757555735929161,0.0333511310713431,0.954396944712314,147367.57562872395,106510
39156656786,3410888.0,1174088.0,88704.0,3416787.290119398,1173451.642686898,89280.35074254108,1,1,0,1,0,0.7874289473217833,0.5766783821739043,0.217710120235593,0.5040509486462883,41822.2935849349,114362
502712570,2307880.0,388016.0,12672.0,2307081.734136107,392059.9152585713,7237.027188589231,0,0,0,0,0,-0.1049193476348088,-0.9920087878959823,-0.0700749258225033,0.5409878004747715,15165.980160387116,17773
