i,j,weight
1556,9656,1
1556,13658,2
1556,14753,1
1557,8776,1
1557,14189,1
1560,1775,1
1560,1963,1
1560,6033,1
1560,9074,1
1560,12908,1
1561,1624,1
1561,14413,1
1561,14553,1
1562,236,1
1562,3142,3
1562,4942,1
1562,7017,1
1562,9227,1
1562,9249,10
1562,10763,1
1562,11485,1
1562,12199,1
1562,13899,3
1562,15191,4
1563,2673,1
1563,8078,1
1563,9458,1
1563,10222,1
1563,13578,1
1564,1854,1
1564,1897,1
1565,7465,9
1566,423,5
1566,5292,1
1567,1118,1
1567,4345,2
1567,6422,1
1567,7660,1
1567,8814,4
1567,9844,2
1567,10065,1
1567,10374,4
1567,11225,1
1567,12411,1
1567,14160,1
1567,14202,1
1567,14211,2
1568,276,1
1568,8740,2
1568,15164,1
1569,10675,1
1570,11747,1
1571,6709,2
1571,8115,1
1571,11436,1
1571,13838,1
1571,14772,1
1574,6151,1
1574,6176,1
1574,6492,1
1574,10897,3
1575,555,2
1575,5263,1
1575,5543,2
1576,4989,1
1576,5099,1
1576,5647,1
1576,7259,1
1576,8349,2
1576,12226,1
1576,12387,1
1579,3894,1
1579,3994,1
1579,6696,1
1579,8025,1
1579,13077,1
1579,13445,1
1579,13608,1
1579,15216,1
1580,1400,1
1580,5848,1
1580,11322,1
1580,15598,1
1582,354,1
1582,4329,1
1582,5743,1
1582,6327,1
1582,10741,1
1583,223,1
1583,1566,1
1583,5136,1
1583,5645,1
1583,6400,1
1583,6845,1
1583,11543,3
1583,12261,1
1583,12323,1
1583,13365,1
1583,13999,1
1583,15048,1
1584,890,1
1584,936,1
1584,1011,1
1584,1997,1
1584,2947,4
1584,3083,1
1584,3757,1
1584,4024,1
1584,4184,1
1584,6826,1
1584,7372,1
1584,7549,1
1584,7724,2
1584,8105,2
1584,8455,1
1584,9158,2
1584,9257,2
1584,9367,7
1584,11008,1
1584,11098,1
1584,11241,1
1584,11474,2
1584,12168,2
1584,12289,1
1584,12302,1
1584,12369,1
1584,12423,2
1584,13376,1
1584,13866,1
1584,14737,1
1584,14904,2
1584,15238,2
1587,366,1
1587,461,1
1587,2260,1
1587,3190,1
1587,3629,1
1587,3772,1
1587,3828,1
1587,4527,1
1587,5316,1
1587,6018,1
1587,6938,10
1587,7662,1
1587,7978,1
1587,8440,1
1587,10297,1
1587,10556,1
1587,12136,1
1587,12395,1
1587,12726,2
1587,12776,1
1587,13003,1
1587,13168,1
1587,14909,1
1587,15532,2
1588,1462,1
1588,2844,1
1588,2911,5
1588,4514,3
1588,4946,1
1588,7830,1
1588,9096,2
1588,9410,1
1588,9423,1
1588,11607,3
1588,11960,1
1588,11990,1
1588,13910,1
1588,14468,1
1590,353,1
1590,784,1
1590,2859,1
1590,6608,1
1590,6901,1
1590,7148,2
1590,12574,1
1591,4426,5
1591,10706,1
1592,1848,1
1592,13717,1
1594,10909,1
1594,11342,1
1595,7508,1
1596,315,2
1596,1520,2
1596,1945,1
1596,2293,1
1596,4363,1
1596,5364,1
1596,8199,3
1596,8614,1
1596,10074,5
1596,10817,6
1596,12835,1
1596,13847,1
1597,729,1
1597,2206,1
1597,2953,2
1597,3238,1
1597,7478,1
1597,7495,1
1597,7753,1
1597,8517,1
1597,8896,5
1597,11445,5
1597,11630,1
1597,11788,1
1597,11968,1
1597,12920,2
1597,13799,2
1598,1525,1
1598,1703,1
1598,3364,2
1598,3629,1
1598,4014,1
1598,4468,1
1598,4835,2
1598,6105,1
1598,9894,1
1598,9907,2
1598,11986,1
1598,13714,1
1600,815,1
1600,4060,1
1600,7489,1
1600,9248,1
1600,11196,1
1600,13392,1
1600,14899,1
1600,15249,5
1601,189,1
1601,9099,1
1601,10485,1
1601,10613,6
1601,11804,1
1601,13760,1
1602,1812,1
1602,3239,1
1603,310,1
1603,7155,1
1603,7642,2
1603,9474,1
1603,13400,1
1604,148,1
1604,735,1
1604,2972,1
1604,12345,1
1604,12663,2
1604,14035,1
1605,2464,1
1605,9995,1
1605,10814,1
1605,13203,1
1606,863,1
1608,13627,1
1609,3893,3
1611,11133,1
1611,13431,1
1613,2509,1
1613,5616,1
1614,7486,1
1617,10129,1
1618,1650,1
1618,2003,1
1618,9900,1
1618,10041,1
1618,11521,1
1620,1987,1
1620,7156,1
1621,1619,1
1623,565,1
1623,3428,1
1623,3858,1
1623,9381,3
1623,10344,1
1623,10583,3
1623,11896,2
1623,14981,1
1623,15696,1
1624,1054,2
1624,3667,1
1624,5508,1
1624,6439,1
1624,11748,1
1624,13598,2
1624,14356,1
1625,5033,2
1625,8421,2
1625,9655,1
1625,15095,1
1626,1320,1
1626,5421,1
1626,7586,1
1626,9886,1
1626,12403,1
1626,14233,1
1627,336,1
1627,732,1
1627,862,2
1627,1034,1
1627,7012,1
1627,9105,1
1627,9791,1
1627,11072,1
1627,13329,2
1628,11659,1
1628,12486,6
1629,3573,2
1629,7010,4
1630,304,1
1630,7262,1
1631,10051,1
1634,2024,1
1634,3992,2
1634,13729,2
1637,4582,2
1637,13902,1
1638,6751,1
1638,8752,1
1638,9900,1
1638,12790,1
1639,1867,1
1639,10021,1
1639,12511,1
1639,14340,1
1640,125,2
1640,206,1
1640,370,1
1640,467,1
1640,642,1
1640,1155,1
1640,1886,1
1640,2516,1
1640,2525,1
1640,2649,2
1640,2809,1
1640,3069,2
1640,3578,1
1640,3595,1
1640,3778,2
1640,3907,2
1640,3992,6
1640,4227,1
1640,4314,11
1640,4472,1
1640,4859,2
1640,4874,1
1640,4921,1
1640,5454,1
1640,6104,2
1640,6123,1
1640,6279,1
1640,6410,3
1640,6493,1
1640,6742,1
1640,7367,2
1640,7456,1
1640,7463,1
1640,7584,1
1640,7784,2
1640,7816,2
1640,7884,12
1640,7899,1
1640,8217,3
1640,9224,1
1640,9244,1
1640,9641,1
1640,9666,1
1640,10485,2
1640,10545,2
1640,11358,1
1640,11440,1
1640,11492,2
1640,12069,2
1640,12077,1
1640,12595,1
1640,13473,1
1640,13535,1
1640,13628,1
1640,13890,1
1640,13979,1
1640,14309,26
1640,14313,2
1640,14443,1
1640,14594,1
1640,15237,4
1640,15377,1
1640,15397,2
1641,1250,1
1641,3682,2
1641,6995,1
1641,14286,2
1643,138,1
1643,2327,1
1643,3696,1
1644,155,2
1644,1312,1
1644,1516,1
1644,2278,2
1644,3739,4
1644,4280,1
1644,6239,1
1644,6616,1
1644,6700,1
1644,6796,1
1644,10038,3
1644,10924,1
1644,12935,1
1644,14718,1
1644,15428,3
1645,4751,1
1645,13636,1
1645,14213,1
1647,6025,1
1647,14460,1
1647,14643,1
1648,4648,2
1649,1309,1
1649,1777,1
1649,2116,1
1649,2658,1
1649,3242,1
1649,3735,2
1649,4248,1
1649,4482,1
1649,5414,1
1649,5833,4
1649,6024,1
1649,7608,1
1649,7898,1
1649,7960,1
1649,8306,1
1649,8404,2
1649,9177,2
1649,9870,3
1649,9991,1
1649,10728,1
1649,10732,1
1649,11107,1
1649,11983,1
1649,11999,2
1649,12340,1
1649,12555,2
1649,13350,1
1649,13482,1
1649,14487,1
1649,14765,2
1649,14816,2
1649,14821,1
1649,15239,1
1650,2109,1
1650,3350,2
1650,4899,1
1650,4991,1
1650,5009,1
1650,5389,1
1650,5812,1
1650,6693,1
1650,10337,1
1650,10803,1
1650,11176,1
1650,11390,1
1650,11412,1
1650,11975,1
1650,12508,1
1650,14618,1
1650,14635,2
1651,497,1
1652,6579,1
1654,3812,2
1654,5239,1
1654,6482,2
1654,9833,1
1654,12103,1
1655,47,1
1655,9064,2
1655,9347,1
1655,13214,1
1656,1913,1
1656,5169,1
1656,6447,1
1656,7461,1
1656,7547,4
1656,10574,5
1656,15160,1
1658,837,1
1658,2293,1
1658,3545,1
1658,4009,1
1658,4133,1
1658,5495,1
1658,6772,1
1658,7766,1
1658,8438,1
1658,11150,1
1658,12559,1
1658,13115,3
1658,13184,1
1659,1153,1
1659,2085,1
1659,2779,1
1659,3157,1
1659,9574,1
1659,9827,7
1659,13838,1
1659,14908,2
1659,15627,1
1660,7294,1
1660,8136,1
1660,9419,1
1660,12533,1
1662,1297,1
1663,2718,1
1663,4362,1
1663,4374,1
1663,9488,1
1663,12174,1
1663,14350,1
1663,14408,1
1663,14516,1
1663,15017,1
1663,15618,1
1664,750,5
1664,2945,1
1664,6007,1
1664,10127,2
1664,15479,1
1666,388,1
1667,2416,1
1667,5590,1
1667,7597,1
1667,9412,1
1667,9529,2
1667,10957,1
1667,11942,2
1670,1377,1
1670,5619,2
1670,7465,1
1670,11955,1
1670,12897,1
1670,14553,1
1671,4233,1
1671,5193,2
1671,9290,1
1673,1854,1
1673,2611,3
1673,8374,1
1673,9251,4
1674,6564,1
1674,6815,1
1674,8505,1
1674,9899,1
1674,13314,1
1674,14267,1
1676,451,1
1676,1087,1
1676,2238,1
1676,2577,1
1676,2771,1
1676,2977,1
1676,3226,4
1676,3629,3
1676,3671,1
1676,3828,1
1676,5093,2
1676,5114,1
1676,6407,1
1676,6938,3
1676,7498,1
1676,9300,1
1676,10057,1
1676,12726,1
1676,14322,1
1676,14998,1
1679,154,1
1679,1510,1
1679,2379,2
1679,3059,1
1679,6274,1
1679,11242,1
1679,14772,1
1680,937,1
1680,13701,2
1682,2445,1
1682,4015,1
1682,5532,1
1682,9418,2
1682,10000,1
1682,13632,1
1683,2952,1
1683,9630,2
1683,14929,2
1684,1560,1
1684,4440,1
1684,8261,1
1684,9080,1
1684,9494,1
1684,12799,2
1684,13759,2
1684,14384,1
1684,15547,1
1685,2610,1
1685,3220,2
1685,4013,1
1687,5981,1
1688,1389,1
1688,10963,1
1689,1575,1
1689,7823,2
1689,9214,1
1689,12248,1
1689,12528,1
1690,224,1
1690,464,1
1690,2426,2
1690,4552,1
1690,10927,1
1690,11121,2
1690,11151,10
1690,12936,1
1690,13053,2
1691,2825,1
1691,3576,1
1691,8887,1
1691,9096,1
1691,9920,1
1691,11311,1
1692,3364,1
1693,11432,1
1693,13870,1
1694,1239,1
1694,14654,3
1695,510,1
1695,8684,1
1696,234,2
1696,5021,4
1696,9209,1
1696,12252,1
1696,13780,1
1696,14339,1
1696,15223,1
1697,156,3
1697,651,3
1697,661,3
1697,1002,1
1697,2519,1
1697,2768,2
1697,4061,1
1697,4407,1
1697,4454,1
1697,4515,1
1697,4610,2
1697,5357,1
1697,6185,1
1697,6590,2
1697,6616,3
1697,6618,1
1697,6627,1
1697,8192,1
1697,9145,1
1697,9362,2
1697,9936,3
1697,10884,1
1697,10912,1
1697,11077,1
1697,11130,1
1697,11316,4
1697,11950,1
1697,12058,1
1697,13233,1
1697,13390,1
1697,14332,1
1697,14560,1
1697,14598,1
1697,14914,1
1697,15097,2
1697,15278,1
1698,2504,2
1698,3888,1
1698,4338,3
1698,6410,1
1698,6935,1
1698,7440,1
1698,7548,1
1698,9334,1
1698,13077,1
1698,13473,2
1698,14617,1
1698,15235,1
1699,4739,1
1699,8230,2
1699,9182,2
1699,10344,1
1699,14210,4
1701,11673,2
1701,15212,1
1702,4971,1
1704,4772,1
1707,4318,1
1707,15218,1
1708,239,1
1708,451,1
1708,573,1
1708,591,3
1708,757,1
1708,887,1
1708,1105,1
1708,1431,1
1708,2185,1
1708,2278,1
1708,4356,1
1708,7868,1
1708,8150,1
1708,8643,1
1708,8856,1
1708,9942,1
1708,10752,1
1708,10853,3
1708,11799,3
1708,12098,4
1708,12663,1
1708,12772,1
1708,13479,2
1708,14118,4
1708,14355,1
1708,14718,1
1708,14982,3
1709,1190,1
1709,5880,1
1709,9385,1
1709,9795,1
1709,11257,2
1709,12058,1
1710,420,2
1710,1402,1
1710,1736,1
1710,3139,1
1710,3806,1
1710,4083,1
1710,4185,2
1710,4381,1
1710,4535,1
1710,4862,1
1710,5912,1
1710,6078,1
1710,6437,1
1710,6877,1
1710,8876,1
1710,9827,1
1710,13089,1
1710,15536,2
1711,155,1
1711,736,1
1711,1370,1
1711,3216,2
1711,6664,1
1711,7117,1
1711,7822,1
1711,9153,2
1711,9908,3
1711,12663,1
1711,12847,1
1711,13378,1
1712,905,1
1712,7998,1
1712,11045,1
1712,13834,1
1712,15175,3
1713,5138,1
1713,5268,1
1714,2085,3
1714,4889,1
1714,6087,1
1714,9703,2
1714,12796,1
1715,1196,6
1715,5307,3
1715,9442,3
1715,10045,3
1715,10704,2
1715,12315,1
1715,14095,1
1715,14167,1
1715,14851,1
1715,15728,2
1716,1650,2
1716,5508,1
1716,8200,1
1717,1554,1
1719,570,2
1719,1151,1
1719,2579,1
1719,4651,2
1719,7361,1
1719,8492,1
1719,10420,3
1719,15245,1
1720,5045,1
1721,4773,1
1721,14396,1
1722,4545,1
1722,9780,1
1722,10889,1
1724,8850,1
1724,12328,2
1726,5249,1
1726,5267,2
1726,6544,2
1726,9701,1
1726,11566,1
1726,12054,2
1726,12210,1
1726,13611,1
1728,5200,1
1729,3693,2
1729,3966,1
1729,5136,1
1729,7522,7
1729,7641,1
1729,8606,3
1729,11177,1
1729,12500,1
1729,14060,1
1729,14214,1
1729,14761,2
1729,14936,1
1730,1317,1
1730,3991,2
1730,4841,1
1730,5212,1
1730,8471,1
1730,8958,1
1730,12765,1
1730,15600,1
1731,9538,2
1732,9360,1
1733,3696,1
1733,4775,1
1734,1680,1
1734,10822,2
1734,11562,1
1735,10694,1
1736,5522,1
1736,10962,1
1737,5567,1
1737,14124,1
1738,12921,2
1739,1161,7
1739,3319,1
1740,1921,2
1740,12265,1
1740,14258,1
1741,2189,1
1741,11437,1
1741,12680,1
1742,2316,1
1742,11591,7
1742,13722,1
1743,1121,1
1743,1765,1
1743,2238,1
1743,3226,1
1743,4910,1
1743,5623,1
1743,6749,1
1743,8197,1
1743,8850,1
1743,9100,1
1743,9220,1
1743,9567,1
1743,10481,1
1743,11026,1
1743,12674,1
1743,14184,1
1744,3384,2
1744,4991,2
1744,5508,1
1744,5763,1
1744,7163,1
1744,8189,1
1744,8602,2
1744,9074,1
1744,9216,1
1744,12246,2
1744,13031,1
1744,14669,1
1744,14932,1
1744,15369,1
1744,15514,1
1745,554,1
1745,1652,1
1745,2198,1
1745,4374,1
1745,4887,2
1745,8086,1
1748,9805,1
1749,3265,1
1749,3567,1
1749,8237,1
1749,9183,1
1749,11392,2
1749,15059,3
1750,2677,2
1750,5402,1
1750,6543,1
1750,7206,1
1750,14670,1
1755,1942,1
1755,4650,1
1755,5238,57
1757,709,1
1757,3340,2
1757,5559,1
1757,7403,1
1757,9376,1
1757,9756,1
1757,13138,1
1757,14685,1
1759,1028,2
1759,4071,1
1759,5316,2
1759,5845,3
1759,9456,1
1759,11005,1
1759,13371,1
1759,15407,1
1760,15495,1
1763,49,1
1763,198,1
1763,316,2
1763,577,5
1763,712,2
1763,942,1
1763,996,1
1763,1032,9
1763,1273,1
1763,1835,2
1763,1894,1
1763,1930,1
1763,2084,2
1763,2200,3
1763,2201,3
1763,2458,3
1763,2726,2
1763,2895,12
1763,3185,1
1763,3191,2
1763,3206,1
1763,3409,1
1763,3441,1
1763,3541,3
1763,3689,4
1763,4169,3
1763,4672,1
1763,5138,2
1763,5517,1
1763,5846,1
1763,5934,1
1763,5975,7
1763,6046,1
1763,6091,1
1763,6100,3
1763,6674,1
1763,6911,1
1763,6963,1
1763,7106,1
1763,7323,1
1763,7689,3
1763,8469,1
1763,8606,1
1763,8740,1
1763,9026,4
1763,9115,1
1763,9280,1
1763,9750,1
1763,9796,1
1763,9985,4
1763,10126,1
1763,10447,7
1763,10642,2
1763,10674,1
1763,11067,1
1763,11805,2
1763,12600,3
1763,13589,1
1763,14312,1
1763,14337,7
1763,14461,2
1763,14616,1
1763,14760,2
1763,14776,3
1765,15685,1
1766,2728,1
1766,3949,1
1766,9566,6
1766,10643,1
1767,427,1
1767,5604,1
1768,2044,1
1769,3366,1
1769,6629,1
1769,6799,1
1769,10994,1
1771,4862,1
1772,1312,2
1772,13446,1
1773,1057,1
1773,2116,1
1773,9482,1
1773,12367,1
1773,13350,2
1773,13625,1
1774,1401,1
1775,1707,1
1775,2370,6
1775,2374,1
1775,4577,3
1775,4937,1
1775,6040,1
1775,6288,1
1775,7239,1
1775,7770,1
1775,8035,1
1775,8589,1
1775,8766,2
1775,9832,5
1775,10479,1
1775,10617,2
1775,11364,1
1775,12425,1
1775,13518,1
1775,14596,2
1775,14932,2
1776,494,1
1776,903,1
1776,1560,2
1776,2703,1
1776,3007,1
1776,4464,1
1776,4805,3
1776,4942,1
1776,5259,1
1776,5272,1
1776,7113,3
1776,7474,1
1776,9074,1
1776,9197,1
1776,10258,1
1776,11877,1
1776,13635,1
1776,14003,1
1776,14779,1
1776,15109,1
1776,15266,1
1777,14335,2
1780,11440,1
1782,920,1
1782,7385,1
1783,13001,1
1784,1558,1
1785,413,1
1785,12248,1
1787,412,7
1787,778,1
1787,3597,1
1787,6701,1
1787,7456,1
1787,12207,1
1787,15377,1
1788,6980,1
1788,9419,1
1789,14669,1
1791,1508,1
1791,4240,1
1791,8614,1
1792,3164,2
1792,6283,2
1792,6758,1
1792,10018,9
1792,12054,1
1793,1362,2
1793,6968,4
1793,9090,1
1793,12119,1
1794,12652,1
1795,758,1
1795,2806,1
1796,3216,2
1796,5526,6
1796,7053,1
1796,7897,1
1796,11785,1
1798,1959,28
1798,2319,2
1798,2649,2
1798,2684,1
1798,3885,1
1798,3992,3
1798,5337,1
1798,5747,3
1798,6328,4
1798,7589,2
1798,7889,1
1798,7966,1
1798,11492,1
1798,12019,3
1798,13829,1
1798,13923,2
1798,13979,2
1799,990,1
1800,2710,1
1800,11054,1
1801,1734,1
1801,10413,1
1801,14710,2
1801,15460,1
1802,4367,8
1805,7104,1
1805,10098,8
1805,13253,1
1806,189,1
1806,952,1
1806,2822,2
1806,8554,1
1806,9213,2
1806,10436,1
1806,11250,1
1806,11888,1
1806,12496,5
1807,669,2
1807,2442,1
1807,5022,3
1807,10464,1
1807,10871,1
1807,12469,1
1808,6396,1
1808,8346,1
1808,14538,2
1809,319,1
1809,1263,1
1809,1598,1
1809,1836,2
1809,2185,1
1809,2260,1
1809,2340,2
1809,2461,1
1809,2924,2
1809,3543,3
1809,4057,1
1809,4515,2
1809,4838,1
1809,4962,1
1809,5258,1
1809,5906,1
1809,6983,2
1809,7303,1
1809,7867,1
1809,9443,1
1809,9444,1
1809,10197,1
1809,15228,2
1809,15428,1
1810,5452,2
1811,4923,1
1811,5129,1
1811,6494,1
1812,11651,1
1814,2327,1
1814,5098,1
1814,11651,1
1814,12319,1
1814,13701,1
1814,13737,1
1814,15277,1
1814,15341,1
1814,15384,1
1814,15540,1
1816,8369,1
1816,8824,1
1819,526,1
1819,2371,1
1819,3166,2
1819,5034,1
1819,5498,1
1819,6399,1
1819,6873,1
1819,7390,1
1819,7753,1
1819,8188,1
1821,4940,3
1821,10993,1
1822,5758,3
1822,8673,1
1822,12597,1
1822,12994,2
1822,15464,1
1823,10699,1
1824,732,1
1824,1775,3
1824,2404,1
1824,2930,1
1824,4213,3
1824,4464,1
1824,5477,1
1824,5660,1
1824,6179,2
1824,10966,1
1825,1080,2
1825,5815,2
1825,8590,1
1825,10734,5
1826,6249,1
1826,8145,1
1826,10717,2
1826,10990,2
1828,1604,1
1828,2210,1
1828,2644,1
1828,2725,1
1828,7357,1
1828,8410,1
1828,9125,1
1828,14124,4
1829,953,1
1829,2087,1
1831,4263,1
1831,6675,1
1832,2619,1
1832,3067,1
1832,3568,1
1832,5259,1
1832,10923,4
1833,413,2
1833,748,1
1833,993,1
1833,1363,1
1833,1728,1
1833,2011,1
1833,3059,1
1833,3264,2
1833,3272,1
1833,3379,1
1833,4374,1
1833,4559,1
1833,4851,1
1833,5232,1
1833,5522,1
1833,5799,1
1833,5911,1
1833,5933,1
1833,6374,1
1833,6723,1
1833,7146,1
1833,7372,1
1833,7941,1
1833,8375,1
1833,8640,1
1833,8660,1
1833,9096,1
1833,9313,1
1833,10188,1
1833,10789,1
1833,10919,1
1833,11362,6
1833,11966,1
1833,12097,1
1833,12112,1
1833,12502,1
1833,12613,1
1833,13005,1
1833,13762,1
1833,14427,1
1833,14622,1
1833,15077,1
1833,15162,4
1833,15620,5
1834,952,1
1834,1100,5
1834,4741,1
1834,7998,3
1834,9750,1
1834,10088,1
1834,10840,1
1835,670,1
1835,2458,1
1835,2776,1
1835,3106,1
1835,3377,2
1835,6159,1
1835,6193,1
1835,7016,3
1835,8195,1
1835,9721,1
1836,2087,1
1836,7303,1
1836,11148,1
1836,13666,1
1838,1222,1
1838,5595,4
1838,7419,6
1838,12349,2
1838,14371,1
1838,15107,1
1841,2157,3
1841,3444,2
1841,5441,1
1841,6181,1
1841,11045,1
1841,14172,1
1841,15134,1
1843,4653,1
1844,776,1
1844,3214,1
1844,4311,1
1844,5188,1
1844,9489,1
1844,9555,1
1844,11008,1
1844,12369,1
1844,15017,4
1844,15506,1
1844,15647,1
1845,1969,3
1845,7832,1
1845,10193,2
1845,10935,2
1848,3581,1
1848,4275,1
1848,8967,1
1848,9848,1
1848,11834,1
1848,12202,1
1848,13302,1
1849,1505,1
1849,10221,1
1850,15380,1
1851,10239,2
1851,15207,1
1852,647,2
1854,3350,2
1854,12284,1
1856,4201,1
1856,6539,1
1856,6593,1
1856,6792,1
1856,7138,1
1856,7465,1
1856,8930,1
1856,9513,1
1856,10345,1
1856,11112,2
1856,12727,1
1856,13843,1
1856,14672,1
1857,731,1
1857,873,1
1857,1851,1
1857,2178,1
1857,2660,1
1857,2750,2
1857,7768,9
1857,9209,1
1857,13356,1
1858,504,2
1858,9652,1
1858,10413,1
1859,244,1
1859,1680,2
1859,1801,1
1859,3308,1
1859,3638,1
1859,3866,1
1859,4730,4
1859,7494,1
1859,9074,1
1859,10413,1
1859,12293,3
1859,14233,1
1859,15240,1
1860,1969,1
1860,13220,3
1861,197,2
1861,2649,1
1861,2705,3
1861,3595,1
1861,4227,1
1861,4433,1
1861,4826,2
1861,5019,1
1861,5210,2
1861,5879,1
1861,6232,1
1861,6742,3
1861,6904,1
1861,9824,1
1861,10120,2
1861,10132,1
1861,10722,1
1861,11189,1
1861,11578,4
1861,12595,1
1861,13824,1
1861,13872,1
1861,14617,1
1861,15141,1
1861,15647,1
1863,3367,1
1864,141,1
1864,3959,1
1864,6842,1
1864,7581,1
1864,8291,7
1864,11192,2
1864,11537,2
1864,14695,7
1865,15641,1
1866,2978,1
1866,3201,1
1866,4562,1
1866,11037,1
1866,13003,4
1866,15274,2
1866,15295,2
1867,12143,1
1869,4349,1
1870,9593,1
1871,11900,1
1872,11716,2
1874,2977,1
1874,3194,1
1874,3806,1
1874,10152,4
1874,11247,4
1875,1491,2
1875,4403,1
1875,11162,2
1875,12033,1
1875,14617,4
1876,541,1
1876,1008,1
1876,4547,1
1877,1076,1
1877,13701,1
1878,208,1
1878,862,1
1878,1654,1
1878,4599,1
1878,6635,2
1878,7184,1
1878,7825,3
1878,8269,1
1878,11072,1
1878,12461,2
1878,13008,1
1879,929,1
1879,1413,1
1879,4020,1
1879,5882,1
1879,9658,1
1879,9997,1
1879,12232,1
1880,548,1
1880,1140,1
1880,3051,1
1880,4200,1
1880,5000,1
1880,5539,1
1880,7939,2
1880,9691,1
1880,10412,1
1880,10531,1
1880,12080,1
1880,12298,1
1880,13326,1
1880,14087,1
1882,502,1
1882,12824,1
1882,14187,1
1884,13356,1
1885,2098,1
1885,12274,1
1886,125,1
1886,622,2
1886,1491,6
1886,3749,1
1886,3992,1
1886,4144,1
1886,4790,1
1886,6208,1
1886,6328,2
1886,6346,3
1886,6587,2
1886,9900,1
1886,10305,5
1886,10468,1
1886,13884,1
1886,15038,1
1887,790,2
1887,1407,1
1887,2740,1
1887,4996,8
1887,5656,2
1887,6036,1
1887,7861,1
1887,7885,1
1887,8310,2
1887,8406,1
1887,10202,1
1887,12289,1
1887,12490,1
1887,12732,1
1888,10753,1
1888,15132,1
1889,15287,1
1891,3859,3
1891,3884,1
1891,5664,3
1891,5973,1
1891,5987,1
1891,6752,1
1891,7832,1
1891,8300,3
1891,9449,3
1891,9743,1
1891,10182,1
1891,13589,4
1891,14426,1
1892,1328,1
1892,1899,1
1892,1910,1
1892,3632,1
1892,4364,1
1892,6525,3
1892,9242,1
1892,9448,3
1892,10194,1
1892,14922,2
1893,3250,1
1893,4263,1
1893,11304,1
1894,9280,1
1894,12874,1
1896,379,1
1896,1517,3
1896,2324,1
1896,2655,1
1896,3470,1
1896,4674,1
1896,5114,1
1896,5402,1
1896,6912,1
1896,7292,2
1896,9841,1
1896,12136,1
1896,13903,2
1896,14424,1
1897,2215,1
1897,6727,1
1897,10337,4
1897,12325,2
1897,13256,3
1898,764,1
1898,6417,1
1899,955,1
1899,1158,1
1899,1513,1
1899,2127,1
1899,2247,2
1899,2518,1
1899,2539,1
1899,2608,6
1899,2899,1
1899,3083,1
1899,3405,1
1899,3724,3
1899,3890,1
1899,3932,6
1899,4035,2
1899,4374,1
1899,4627,1
1899,4805,1
1899,5259,1
1899,5411,3
1899,6092,1
1899,6343,1
1899,6817,2
1899,7526,1
1899,7802,1
1899,7970,1
1899,8189,4
1899,8344,2
1899,8562,1
1899,8690,3
1899,8712,4
1899,9074,1
1899,9270,1
1899,9419,2
1899,10525,1
1899,10971,4
1899,11146,3
1899,11218,1
1899,11541,1
1899,11607,1
1899,11775,2
1899,11966,1
1899,12603,1
1899,12803,1
1899,13894,5
1899,14363,1
1899,14852,1
1899,15043,1
1899,15053,1
1899,15366,1
1899,15506,5
1900,13283,1
1901,7892,1
1902,11855,4
1902,11933,1
1902,11956,1
1903,12275,1
1904,13137,8
1906,9595,4
1906,10436,1
1907,3951,1
1907,14090,3
1908,1814,4
1908,1858,3
1908,3474,1
1908,5555,1
1908,7770,1
1908,8902,1
1908,9551,1
1908,13036,1
1908,13737,1
1908,15296,1
1910,50,1
1910,9885,1
1912,5037,1
1913,1820,1
1913,12141,1
1913,13442,1
1914,1428,1
1914,3913,2
1914,4807,1
1914,5515,1
1914,7799,2
1914,9780,1
1914,9794,1
1914,13865,1
1914,14091,1
1915,4964,1
1915,8960,1
1916,666,6
1916,3446,1
1916,10092,1
1917,803,1
1917,1032,1
1917,5064,1
1917,6082,1
1917,6863,1
1917,8908,1
1917,10626,1
1917,10982,1
1917,13311,1
1917,14377,1
1917,14551,1
1917,15710,1
1918,1681,1
1918,2741,2
1918,3024,2
1918,4028,1
1918,7983,1
1918,13314,1
1918,15060,2
1918,15427,1
1918,15507,2
1921,1715,1
1921,7279,1
1921,11133,1
1921,13757,1
1922,5807,2
1923,6916,1
1923,9134,1
1923,11955,1
1925,4998,1
1925,13694,2
1927,2831,2
1928,13576,2
1930,3592,1
1930,3689,1
1930,6100,1
1930,8774,1
1930,10432,1
1930,13123,1
1930,13589,1
1930,15094,1
1931,5017,1
1931,5543,1
1932,386,1
1932,1892,4
1932,2552,5
1932,2608,1
1932,3402,1
1932,3932,2
1932,4491,1
1932,5188,1
1932,5289,4
1932,7556,1
1932,8712,1
1932,8819,1
1932,9165,1
1932,9530,1
1932,9882,1
1932,10971,6
1932,11541,2
1932,11775,1
1932,12868,1
1932,13799,1
1932,14228,3
1932,15053,1
1932,15639,1
1937,803,2
1938,13889,1
1939,7,1
1939,1392,1
1939,1773,1
1939,3173,1
1939,3231,1
1939,10479,2
1939,10795,1
1939,15344,2
1940,14496,1
1941,7978,1
1943,1469,1
1943,3214,1
1943,3411,1
1943,3568,2
1943,12271,1
1943,12608,1
1943,14922,6
1944,3917,2
1944,5194,1
1944,5459,1
1944,5919,1
1944,6254,1
1944,6972,1
1944,13160,2
1944,14291,1
1944,14775,1
1945,837,3
1945,1007,1
1945,2582,1
1945,6763,2
1945,10631,1
1945,12092,1
1946,869,1
1946,1053,1
1946,5655,1
1946,10607,3
1946,10764,1
1947,336,1
1947,8021,1
